State Imports by HS Commodities,,,,,,,
Current date: 07/30/2025 1:59 PM (Eastern Daylight Time),,,,,,,
State,Commodity,Country,Time,Vessel Value ($US),Customs Containerized Vessel Value (Gen) ($US),Vessel SWT (kg),Containerized Vessel SWT (Gen) (kg)
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-08,"40,125","40,125","6,489","6,489"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-08,"23,534","23,534","3,983","3,983"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-08,"28,945","10,700","2,137","1,306"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-08,"58,503","58,503","13,186","13,186"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-08,"11,973","11,973","1,906","1,906"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-08,"13,131","13,131","2,083","2,083"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-08,"12,160","12,160","2,406","2,406"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-09,"66,312","33,470","6,191","4,663"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-09,"14,420","14,420","2,798","2,798"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-09,"32,113","32,113","5,882","5,882"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-09,"50,258","50,258","10,328","10,328"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-09,"29,428","29,428","5,188","5,188"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-09,"45,656","28,531","5,899","5,050"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-09,"4,780","4,780",225,225
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-09,"25,405","25,405","3,682","3,682"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-09,"40,722","7,685","2,457",841
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-09,"13,660","13,660","1,561","1,561"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-09,"16,655","16,655","2,507","2,507"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-10,"21,671","21,671","2,358","2,358"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-10,"35,508","35,508","5,490","5,490"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-10,"2,139",,179,
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-10,"12,594","5,120","1,065",687
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-10,"38,048","6,720","2,385","1,082"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-10,"24,357","21,453","5,204","4,909"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-10,"20,246","20,246","2,170","2,170"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-10,"37,324","37,324","6,852","6,852"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-10,"55,284","55,284","8,622","8,622"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-10,"57,001","35,513","53,105","7,648"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-10,"31,657","8,916","2,004",651
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-10,"47,475","47,475","7,703","7,703"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-11,"59,149","46,719","5,538","3,512"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-11,"13,799","8,609","1,547",569
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-11,"172,598","172,598","32,661","32,661"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-11,"8,819","8,819","1,066","1,066"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-11,"32,963","32,963","1,717","1,717"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-11,"42,606","42,606","2,648","2,648"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-11,"112,825","112,825","2,957","2,957"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-11,"70,088","70,088","1,870","1,870"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-11,"29,538","29,538","1,705","1,705"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-11,"150,138","150,138","13,537","13,537"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-11,"54,129","54,129","2,386","2,386"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-11,"50,648","50,648","2,464","2,464"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-12,"147,147","147,147","4,892","4,892"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-12,"77,479","47,383","2,663","1,193"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-12,"8,179","8,179",574,574
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-12,"28,555","28,555","1,727","1,727"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-12,"15,765",,748,
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-12,"40,129","40,129","1,960","1,960"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-12,"66,352","66,352","6,968","6,968"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-12,"12,687","12,687","1,641","1,641"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-12,"78,147","78,147","4,707","4,707"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-12,"26,313","26,313","2,801","2,801"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-12,"2,210",,"3,114",
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-12,"47,430",,"5,779",
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-13,"77,476","77,476","5,566","5,566"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-13,"61,711","61,711","3,037","3,037"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-13,"121,402","121,402","4,855","4,855"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-13,"117,873","109,229","11,851","6,139"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-13,"64,602","28,516","10,525","3,065"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-13,"7,251","7,251",377,377
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-13,"6,408","6,408","1,019","1,019"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-13,"40,380","40,380","2,912","2,912"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-13,"23,486","23,486","3,396","3,396"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-13,"3,202","3,202",140,140
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-13,"13,909","13,909",690,690
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-14,"11,379","11,379",890,890
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-14,"25,797","25,797","1,440","1,440"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-14,"11,630","11,630",657,657
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-14,"69,748","69,748","6,044","6,044"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-14,"77,173","77,173","3,405","3,405"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-14,"89,602","89,602","3,376","3,376"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-14,"53,272","35,212","8,967","3,219"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-14,"73,482","73,482","6,159","6,159"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-14,"4,395","4,395",252,252
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-14,"20,850","20,850","1,305","1,305"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-14,"17,914","17,914",879,879
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-15,"12,320","12,320","1,643","1,643"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-15,"60,312","60,312","2,933","2,933"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-15,"28,249","24,019","3,042","1,196"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-15,"52,083","36,951","4,048","3,508"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-15,"27,500","27,500","3,533","3,533"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-15,"15,748","15,748",871,871
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-15,"8,641","8,641",687,687
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-15,"43,668","7,879","4,986","3,977"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-15,"34,985","34,985","5,505","5,505"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-15,"18,870","18,870","2,635","2,635"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-15,"26,140","26,140","3,160","3,160"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-15,"31,546","31,546","3,753","3,753"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-16,"24,626","24,626","5,313","5,313"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-16,"33,892","33,892","6,576","6,576"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-16,"23,552","18,799","3,876","3,490"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-16,"25,359","23,264","4,361","4,160"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-16,"20,597","20,597","3,372","3,372"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-16,"7,344",,"2,900",
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-16,"33,540","33,540","4,250","4,250"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-16,"10,756","10,756","1,725","1,725"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-16,"7,140","7,140",958,958
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-16,"26,392","26,392","3,611","3,611"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-16,"13,001","10,234","1,689","1,425"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-17,"117,772","117,772","5,599","5,599"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-17,"27,734","27,734","1,299","1,299"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-17,"37,192","37,192","3,069","3,069"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-17,"158,373","158,373","7,023","7,023"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-17,"60,158","60,158","3,749","3,749"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-17,"3,521","3,521",468,468
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-17,"12,021","12,021","2,072","2,072"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-17,"24,347","24,347","3,778","3,778"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-17,"10,422","10,422","1,354","1,354"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-17,"32,665","32,665","4,131","4,131"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-18,"19,861","19,861","2,183","2,183"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-18,"25,145","25,145","3,305","3,305"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-18,"12,246","12,246","2,054","2,054"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-18,"36,559","36,559","4,882","4,882"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-18,"31,305","31,305","4,095","4,095"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-18,"17,277","17,277","2,639","2,639"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-18,"29,748","29,748","1,350","1,350"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-18,"120,474","120,474","19,755","19,755"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-18,"47,859","47,859","4,012","4,012"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-18,"100,631","100,631","16,246","16,246"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-18,"34,085","34,085","3,878","3,878"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-18,"130,594","130,594","16,579","16,579"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-19,"2,305","2,305",516,516
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-19,"105,939","105,939","15,679","15,679"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-19,"47,072","47,072","3,004","3,004"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-19,"175,820","175,820","31,925","31,925"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-19,"33,826","33,826","5,470","5,470"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-19,"22,143","22,143","3,487","3,487"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-19,"79,540","79,540","14,731","14,731"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-19,"76,127","76,127","13,488","13,488"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-19,"32,893","32,893","1,499","1,499"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-19,"107,595","107,595","17,261","17,261"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-19,"8,611","8,611","1,140","1,140"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-19,"137,946","132,866","17,372","17,161"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-20,"66,346","66,346","12,453","12,453"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-20,"2,055","2,055",186,186
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-20,"67,041","67,041","12,316","12,316"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-20,"10,063","10,063","1,156","1,156"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-20,"8,467","8,467","4,261","4,261"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-20,"101,623","101,623","14,069","14,069"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-20,"144,513","144,513","22,537","22,537"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-20,"77,211","77,211","12,880","12,880"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-20,"208,614","208,614","39,776","39,776"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-20,"217,144","217,144","19,819","19,819"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-20,"77,004","77,004","12,532","12,532"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-20,"62,054","62,054","10,709","10,709"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-21,"171,564","171,564","27,569","27,569"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-21,"130,972","130,972","18,744","18,744"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-21,"125,744","125,744","17,091","17,091"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-21,"99,774","99,774","15,799","15,799"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-21,"83,037","83,037","14,467","14,467"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-21,"101,581","101,581","15,448","15,448"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-21,"64,522","64,522","9,226","9,226"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-21,"10,280","10,280","1,078","1,078"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-21,"9,017","9,017",615,615
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-21,"3,975","3,975",53,53
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-21,"7,605","7,605","1,299","1,299"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-22,"4,135","4,135",391,391
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-22,"3,713","3,713",26,26
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-22,"4,589","4,589",416,416
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-22,"32,219","32,219","2,508","2,508"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-22,"114,864","114,864","4,019","4,019"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-22,"191,307","191,307","23,997","23,997"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-22,"2,162","2,162",18,18
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-22,"102,300","102,300","13,200","13,200"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-22,"12,183","12,183","1,819","1,819"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-22,"126,357","126,357","18,604","18,604"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-22,"48,915","48,915","4,254","4,254"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-22,"453,925","453,925","36,594","36,594"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-23,"199,273","199,273","20,346","20,346"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-23,"11,401","11,401",901,901
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-23,"217,413","217,413","22,100","22,100"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-23,"47,232","47,232","8,375","8,375"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-23,"196,250","196,250","21,198","21,198"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-23,"156,073","156,073","20,181","20,181"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-23,"3,229","3,229",290,290
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-23,"219,977","219,977","24,312","24,312"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-23,"236,473","236,473","17,014","17,014"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-23,"103,064","103,064","11,212","11,212"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-23,"5,182","5,182",246,246
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-24,"93,925","93,925","5,206","5,206"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-24,"134,528","134,528","17,847","17,847"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-24,"80,076","80,076","7,044","7,044"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-24,"30,243","30,243","3,482","3,482"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-24,"105,292","105,292","7,481","7,481"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jun-24,"71,680","71,680","9,002","9,002"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jul-24,"103,040","103,040","12,330","12,330"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Aug-24,"41,260","41,260","4,297","4,297"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Sep-24,"29,000","29,000","2,660","2,660"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Oct-24,"5,964","5,964",552,552
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Nov-24,"278,419","278,419","48,823","48,823"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Dec-24,"107,980","107,980","5,845","5,845"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Jan-25,"29,162","29,162","3,311","3,311"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Feb-25,"62,570","62,570","5,572","5,572"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Mar-25,"75,101","75,101","6,973","6,973"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,Apr-25,"38,110","38,110","2,654","2,654"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - South,May-25,"61,628","61,628","4,633","4,633"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-08,"1,191,016","784,817","129,251","109,546"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-08,"1,167,610","1,004,838","99,619","93,111"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-08,"643,594","589,434","52,234","48,536"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-08,"1,287,600","1,161,262","75,842","66,073"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,May-08,"898,330","803,626","114,818","106,585"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jun-08,"805,447","635,056","73,859","66,895"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jul-08,"1,439,986","776,439","80,059","73,538"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Aug-08,"1,258,512","1,092,956","114,830","108,107"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Sep-08,"1,195,132","1,077,531","127,992","119,843"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Oct-08,"969,326","897,252","94,887","89,564"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Nov-08,"1,662,439","1,541,758","116,306","106,598"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Dec-08,"1,207,066","1,056,877","116,190","108,233"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Jan-09,"1,728,503","1,688,219","78,299","74,155"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Feb-09,"484,426","467,466","52,357","51,481"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Mar-09,"1,682,409","1,640,419","102,773","99,789"
Iowa,"90 Optic, Photo Etc, Medic Or Surgical Instrments Etc",Asia - Other,Apr-09,"2,278,815","2,147,766","161,503","148,288"
