State Imports by HS Commodities,,,,,,,
Current date: 07/30/2025 1:51 PM (Eastern Daylight Time),,,,,,,
State,Commodity,Country,Time,Vessel Value ($US),Customs Containerized Vessel Value (Gen) ($US),Vessel SWT (kg),Containerized Vessel SWT (Gen) (kg)
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Jan-24,"3,917,942","3,917,042","793,895","792,995"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Feb-24,"3,347,180","3,347,180","782,702","782,702"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Mar-24,"2,736,717","2,736,005","521,598","521,590"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Apr-24,"3,694,469","3,692,243","1,373,922","1,373,870"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,May-24,"3,503,147","3,492,338","789,105","787,765"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Jun-24,"4,728,209","4,727,723","840,859","840,846"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Jul-24,"5,876,359","5,871,823","1,654,642","1,653,865"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Aug-24,"5,257,735","5,240,984","1,661,766","1,660,840"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Sep-24,"4,713,820","4,669,267","1,222,665","1,219,912"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Oct-24,"5,733,178","5,704,315","1,819,583","1,814,408"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Nov-24,"3,615,665","3,595,175","917,742","916,605"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Dec-24,"4,973,460","4,973,460","1,208,430","1,208,430"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Jan-25,"3,525,046","3,525,046","880,339","880,339"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Feb-25,"3,709,410","3,709,410","883,213","883,213"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Mar-25,"4,164,683","4,160,988","1,015,750","1,015,655"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,Apr-25,"4,221,196","4,147,623","1,106,415","1,098,099"
Arkansas,39 Plastics And Articles Thereof,Asia - Other,May-25,"4,100,800","4,074,011","845,379","843,884"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jan-08,"47,907","47,907","19,733","19,733"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Feb-08,"47,836","47,836","19,706","19,706"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Mar-08,"49,147","49,147","11,806","11,806"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Apr-08,"149,305","149,305","60,485","60,485"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,May-08,"48,046","48,046","19,499","19,499"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jun-08,"196,127","196,127","78,070","78,070"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jul-08,"52,058","52,058","19,612","19,612"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Sep-08,"105,991","105,991","39,454","39,454"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Oct-08,"95,922","95,922","30,230","30,230"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Dec-08,"106,623","106,623","39,433","39,433"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jan-09,"106,855","106,855","23,526","23,526"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Feb-09,"310,234","310,234","134,644","134,644"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Mar-09,"107,120","107,120","31,676","31,676"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Apr-09,"36,521","36,521","19,748","19,748"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,May-09,"108,270","108,270","58,582","58,582"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jul-09,"73,540","73,540","37,058","37,058"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Nov-10,"24,038","24,038","15,399","15,399"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Apr-11,"49,357","49,357","18,720","18,720"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Sep-15,"118,800","118,800","6,010","6,010"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Nov-15,"118,800","118,800","6,043","6,043"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jan-16,"118,800","118,800","5,036","5,036"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jan-18,"45,854","45,854","18,720","18,720"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Feb-18,"40,274","40,274","18,720","18,720"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Mar-18,"4,608","4,608","1,276","1,276"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Aug-19,"39,158","39,158","19,448","19,448"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Sep-19,"16,825","16,825",539,539
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Sep-21,469,469,53,53
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Aug-22,"46,999","46,999","1,362","1,362"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Feb-23,"161,134","161,134","23,545","23,545"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Mar-23,"7,153","7,153",222,222
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jan-24,"89,247","89,247","13,009","13,009"
Arkansas,39 Plastics And Articles Thereof,Australia and Oceania,Jun-24,"32,449","32,449",405,405
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-08,"117,655","113,428","27,946","27,639"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-08,"1,591,460","905,283","73,051","66,507"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-08,"793,208","484,999","93,645","90,809"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-08,"854,289","374,160","123,750","119,405"
Arkansas,39 Plastics And Articles Thereof,Europe,May-08,"414,938","357,995","77,558","77,188"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-08,"774,792","773,333","204,350","204,153"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-08,"943,371","508,506","118,410","110,547"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-08,"693,483","629,056","155,687","151,077"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-08,"476,095","476,095","70,603","70,603"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-08,"419,768","348,881","73,359","65,067"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-08,"261,082","156,583","29,328","22,464"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-08,"543,423","450,786","69,552","63,310"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-09,"264,361","219,985","33,526","31,135"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-09,"819,692","421,955","83,695","80,205"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-09,"648,131","616,247","180,070","179,393"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-09,"344,350","331,793","115,875","113,142"
Arkansas,39 Plastics And Articles Thereof,Europe,May-09,"606,083","551,615","194,378","190,289"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-09,"598,552","588,950","119,430","117,249"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-09,"638,774","624,234","118,179","115,232"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-09,"412,871","388,648","113,970","110,119"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-09,"537,916","530,020","129,136","127,405"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-09,"541,658","466,088","127,031","125,040"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-09,"1,061,240","893,860","165,364","163,329"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-09,"316,351","316,351","62,417","62,417"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-10,"262,674","213,387","30,851","25,329"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-10,"864,368","409,168","77,344","73,199"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-10,"699,654","621,453","145,256","144,024"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-10,"770,014","756,002","163,783","162,668"
Arkansas,39 Plastics And Articles Thereof,Europe,May-10,"620,865","595,966","149,156","139,491"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-10,"892,458","891,744","219,693","219,428"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-10,"969,247","966,450","403,814","403,684"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-10,"663,282","662,025","117,979","117,722"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-10,"557,775","554,926","155,560","155,463"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-10,"1,108,008","1,107,716","262,644","262,623"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-10,"1,108,055","1,106,049","233,270","233,211"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-10,"637,550","622,150","124,024","123,083"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-11,"522,223","522,223","81,161","81,161"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-11,"412,710","406,637","116,886","116,166"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-11,"687,426","681,788","89,453","89,233"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-11,"1,123,696","1,123,696","234,082","234,082"
Arkansas,39 Plastics And Articles Thereof,Europe,May-11,"794,920","794,920","184,419","184,419"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-11,"900,006","873,169","178,010","175,909"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-11,"1,313,767","1,291,731","279,618","279,024"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-11,"874,913","874,913","233,013","233,013"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-11,"756,974","756,974","167,588","167,588"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-11,"911,937","911,937","189,190","189,190"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-11,"1,307,310","1,223,271","300,527","296,296"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-11,"890,189","847,792","194,821","193,107"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-12,"943,711","935,202","210,318","209,898"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-12,"1,010,744","950,933","266,110","264,490"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-12,"1,239,344","1,231,079","320,831","320,504"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-12,"1,348,609","1,336,625","209,175","208,548"
Arkansas,39 Plastics And Articles Thereof,Europe,May-12,"1,222,497","1,222,497","262,721","262,721"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-12,"893,026","892,542","189,927","189,914"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-12,"964,063","883,364","238,309","177,595"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-12,"770,548","684,295","175,878","169,829"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-12,"749,613","636,040","143,312","134,878"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-12,"803,786","650,053","143,608","129,642"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-12,"906,072","778,082","171,593","158,422"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-12,"921,414","787,446","176,137","168,304"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-13,"879,171","840,536","155,883","153,784"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-13,"1,011,450","917,919","191,209","185,623"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-13,"1,081,754","1,020,170","217,729","205,036"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-13,"1,006,047","906,806","161,675","150,286"
Arkansas,39 Plastics And Articles Thereof,Europe,May-13,"1,151,410","1,138,843","247,481","246,829"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-13,"778,831","763,208","173,951","172,148"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-13,"1,027,193","993,350","182,853","180,139"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-13,"1,092,973","1,030,793","242,943","236,887"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-13,"970,853","941,379","203,223","201,706"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-13,"822,139","733,236","169,547","164,843"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-13,"1,063,801","991,404","193,121","189,715"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-13,"1,174,024","694,673","160,615","154,139"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-14,"608,925","608,925","100,375","100,375"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-14,"708,352","555,077","127,538","123,959"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-14,"3,124,824","3,121,782","490,959","490,762"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-14,"570,484","553,423","111,583","94,630"
Arkansas,39 Plastics And Articles Thereof,Europe,May-14,"1,140,766","1,137,706","186,869","186,672"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-14,"959,316","959,316","160,533","160,533"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-14,"1,198,279","1,198,279","148,788","148,788"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-14,"554,127","540,972","99,301","98,682"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-14,"420,634","405,594","75,903","59,311"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-14,"620,700","602,413","115,493","112,137"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-14,"689,331","684,751","139,708","139,460"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-14,"327,168","324,770","70,755","70,673"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-15,"1,125,484","1,119,412","204,503","204,248"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-15,"646,327","567,101","230,543","163,531"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-15,"587,050","511,709","99,624","97,260"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-15,"1,429,625","1,420,108","339,114","338,764"
Arkansas,39 Plastics And Articles Thereof,Europe,May-15,"637,646","637,646","194,890","194,890"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-15,"546,023","450,897","94,084","90,284"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-15,"550,861","511,341","109,111","107,280"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-15,"663,774","663,774","111,706","111,706"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-15,"523,124","519,593","83,492","83,378"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-15,"827,127","825,249","176,301","176,228"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-15,"550,210","549,659","103,462","103,442"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-15,"647,104","637,361","113,900","113,812"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-16,"818,565","786,483","251,819","250,327"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-16,"859,824","844,664","265,728","264,967"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-16,"1,065,232","1,026,348","273,946","269,390"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-16,"758,893","739,806","194,683","193,723"
Arkansas,39 Plastics And Articles Thereof,Europe,May-16,"861,958","849,937","210,610","195,966"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-16,"709,516","699,151","185,563","184,957"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-16,"634,758","596,568","177,141","175,056"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-16,"1,005,603","989,189","264,020","262,942"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-16,"589,882","577,309","168,300","166,345"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-16,"560,169","538,955","130,905","115,951"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-16,"550,218","538,756","156,787","142,824"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-16,"309,852","296,581","66,956","66,456"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-17,"698,029","689,839","164,892","164,442"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-17,"610,844","590,125","122,683","108,605"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-17,"757,998","757,998","171,081","171,081"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-17,"757,042","757,042","170,342","170,342"
Arkansas,39 Plastics And Articles Thereof,Europe,May-17,"1,190,492","1,149,878","254,510","253,036"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-17,"1,129,565","1,085,831","337,487","334,857"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-17,"1,205,465","1,138,245","326,179","309,912"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-17,"911,685","843,977","186,267","168,948"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-17,"886,756","865,203","250,819","235,409"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-17,"1,657,650","1,613,826","752,533","751,119"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-17,"3,701,892","3,697,387","2,043,716","2,043,331"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-17,"2,172,901","2,165,002","894,772","894,510"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-18,"2,725,249","2,725,249","1,423,695","1,423,695"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-18,"1,890,722","1,890,722","775,086","775,086"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-18,"1,160,704","1,147,779","321,172","305,427"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-18,"1,031,021","982,912","215,049","206,662"
Arkansas,39 Plastics And Articles Thereof,Europe,May-18,"1,261,170","1,022,790","246,771","218,382"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-18,"1,101,729","1,090,493","230,376","229,608"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-18,"697,845","671,904","160,911","159,420"
Arkansas,39 Plastics And Articles Thereof,Europe,Aug-18,"696,271","619,295","176,722","163,074"
Arkansas,39 Plastics And Articles Thereof,Europe,Sep-18,"787,714","785,427","166,694","166,617"
Arkansas,39 Plastics And Articles Thereof,Europe,Oct-18,"1,033,552","991,398","279,400","277,316"
Arkansas,39 Plastics And Articles Thereof,Europe,Nov-18,"782,046","756,982","172,323","158,663"
Arkansas,39 Plastics And Articles Thereof,Europe,Dec-18,"772,812","762,257","207,211","206,937"
Arkansas,39 Plastics And Articles Thereof,Europe,Jan-19,"684,309","672,490","151,464","150,742"
Arkansas,39 Plastics And Articles Thereof,Europe,Feb-19,"405,546","391,075","66,692","65,934"
Arkansas,39 Plastics And Articles Thereof,Europe,Mar-19,"1,004,420","964,644","206,573","204,853"
Arkansas,39 Plastics And Articles Thereof,Europe,Apr-19,"1,148,830","1,112,307","241,194","239,259"
Arkansas,39 Plastics And Articles Thereof,Europe,May-19,"850,133","850,133","230,258","230,258"
Arkansas,39 Plastics And Articles Thereof,Europe,Jun-19,"813,497","789,805","123,696","122,621"
Arkansas,39 Plastics And Articles Thereof,Europe,Jul-19,"1,216,666","1,201,251","239,256","234,859"
